"ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","IPAddress","Status","StartDate","EndDate","Finished","Informed...ConsentThis...questionnaire.is.from.Maastricht.University.and.is.a.study.about...exercising....","What.is.your.age.","You.are.directed.here.because.you....indicated.that.you.are.aged.above.26.years.of.age..As.we....expl...","What.is.your.sex.","Which.country.do.you.come.from.","All.behavior.is.about.exercising.for.at.least.20.30.minutes.with...moderate.intensity.for.at.least...","I.intend.to.exercise.with.moderate.intensity.for.at.least.20.30...minutes..three.times...per.week..fo...","I.am.willing.to.exercise.with.moderate.intensity.for.20.30.minutes....three.times.per.week..for.the...","I.expect.to.exercise.with.moderate.intensity.for.at.least.20.30...minutes..three.times.per.week..fo...","How.often.do.you.exercise.with.moderate.intensity.for.at.least...20.30.minutes.at.least.three.times...","My.exercising.with.moderate.intensity.for.at.least.20.30.minutes....three.times.per.week..for.the.n....Bad.Good","My.exercising.with.moderate.intensity.for.at.least.20.30.minutes....three.times.per.week..for.the.n....Unpleasant.Pleasant","My.exercising.with.moderate.intensity.for.at.least.20.30.minutes....three.times.per.week..for.the.n....Harmful.Beneficial","My.exercising.with.moderate.intensity.for.at.least.20.30.minutes....three.times.per.week..for.the.n....Boring.Interesting","My.exercising.with.moderate.intensity.for.at.least.20.30.minutes....three.times.per.week..for.the.n....Unimportant.Important","My.exercising.with.moderate.intensity.for.at.least.20.30.minutes....three.times.per.week..for.the.n....Not.essential.Essential","My.exercising.with.moderate.intensity.for.at.least.20.30.minutes....three.times.per.week..for.the.n....Not.significant.Significant","All.behavior.is.about.exercising.for.at.least.20.30.minutes.with...moderate.intensity.for.at.least....1","Most.people.who.are.important.to.me.think.that.I.should.exercise...with.moderate.intensity.for.at.l...","Please.indicate.your.answer.by.sliding.the.bar.for.each...question...Most.people.whose.opinion.I.value.would.approve.of.my.exercising.with.moderate.intensityg.for.at.least.20.30.minutes..three.times.per.week..for.the.next.3.months.","Please.indicate.your.answer.by.sliding.the.bar.for.each...question...My.close.friends.will.exercise.withÂ.moderate.intensity.for.at.least.20.30.minutes..three.times.per.week..for.the.next.3.months.","Most.people.like.me.will.exercise.withÂ.moderate.intensity.for...at.least.20.30.minutes..three.times...","For.me.to.exercise.withÂ.moderate.intensity.for.at.least.20.30...minutes..three.times.per.week..for...","If.I.really.wanted.to..I.couldÂ..exercise.with.moderate...intensity.for.at.least.20.30.minutes..thre...","I.am.confident.that.I.can.exercise.withÂ.moderate.intensity.for...at.least.20.30.minutes..three.time...","All.behavior.is.about.exercising.for.at.least.20.30.minutes.with...moderate.intensity.for.at.least....2","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....Exercising.is.something.I.rarely.even.think.about.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.am.the.kind.of.person.who.will.exercise.with.moderate.intensity.for.at.least.20.30.minutes..three.times.per.week.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....Exercising.enough.is.an.important.part.of.who.I.am.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....Exercising.regularly.is.something.I.rarely.even.think.about","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.see.myself.as.an.exercising.person.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.see.myself.as.someone.who.is.concerned.about.not.exercising.enough.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....Exercising.with.moderate.intensity.for.at.least.20.30.minutes..three.times.per.week..is.an.important.part.of.who.I.am.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....Exercising.is.an.important.part.of.who.I.am.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.see.myself.as.someone.who.exercises.with.moderate.intensity.for.at.least.20.30.minutes..three.times.per.week.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.would.feel.at.a.loss.if.I.were.forced.to.give.up.my.sedentary.lifestyle.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.would.feel.at.a.loss.if.I.were.forced.to.give.up.exercising.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.see.myself.as.someone.who.is.concerned.with.exercising.with.moderate.intensity.for.at.least.20.30.minutes..three.times.per.week.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....For.me..exercising.enough.means.more.than.just.the.act.itself.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....For.me..my.sedentary.lifestyle.means.more.than.the.act.itself.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....For.me..exercising.means.more.than.just.the.act.itself.","All.behavior.is.about.exercising.for.at.least.20.30.minutes.with...moderate.intensity.for.at.least....3","I.have.exercised.withÂ.moderate.intensity.for.at.least.20.30...minutes..three.times.per.week..in.the...","How.often..in.the.past.3.months..have.you.exercised.with.moderate...intensity.for.at.least.20.30.mi...","Please.enter.you.worker.ID.here.","End.of.the....studyIf.you.would.like.to.know.more....about.the.specific.research.questions.hypotheses...","Browser.Meta.Info.Browser","Browser.Meta.Info.Version","Browser.Meta.Info.Operating.System","Browser.Meta.Info.Screen.Resolution","Browser.Meta.Info.Flash.Version","Browser.Meta.Info.Java.Support","Browser.Meta.Info.User.Agent","LocationLatitude","LocationLongitude","LocationAccuracy","X"
"2acb85766de54ef481d1a124571a66a4fb2581957a21e67b58765920573ffbba","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","7f4837ef15c044ad87b181f05a4592d0cef557510db8dc3ac20cf6723dfa221a","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","ccdc79a8cf063d52793ffeb39705fbefd05462d94538e804247d562a5e7f6f21","a648bf2f0fe8b0a6b09ff1f13508d4d7bc6f6734f1d31aad40eb08c36c99f44e","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,21,NA,2,2,1,24,27,18,15,6,5,6,5,5,6,6,1,46,6,7,20,27,12,6,1,6,5,6,6,6,6,5,5,6,6,6,6,5,5,5,1,5,33,"4a0964dd53340066b187cd66b17070f14c637a1451e30c277fd79572a7e2950c","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","d25c0ef0b5429046e72f3e882c27e2743f7ce1a93727305d5a5e462410bfc95a","43d3531fe224419a1bf6d4a0cad6fd007927d40f41eee27a52338c893140ed99","ad3ef1ebd368c160bad4abc8af2bdfda64d7dc351993059c23b96945ab1d66a0","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"73b46527e2975eaf0dfbb12d36f44ccbec3b8b96eb68cb4eb60a910349972902","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","db50c0e0fac6efe139bedf650f33c9797714b4db0aeaf901cf01333d1c559cb4","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","5ac675e41fa0f9e7feadf0b7dffe0f4c756e0cd52b702999d3aca8fb63052a82","ec3cfbe37f6a2d30ee343dbed3c76b24a1fb47d5d69f505f3f41f663ce7338f7","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,2,2,1,25,27,19,11,6,7,7,6,6,7,7,1,45,7,7,19,26,13,6,1,2,5,5,6,6,6,6,5,6,5,4,6,4,4,4,1,5,33,"75624bf8bd22359eabac53c2e35b7e5df0e9f9cb8f5ab1e2316d99a5631a2283","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","d2c44873fb43f3592649fb85253f46e633d540a460d53433200bc2c68a1bb28a","da6ac8b8cd18007e9de601589596559cbeb336ecd8eaf95044a7cb2fb4ffe1bb","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","916914d201e0da51c2f966e683d63acdf79f3718b2918aae99a4d0e562575e8d","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","1e143199837114bf580fc60c51d8d4d5165c031a42640cd41c1a3c51900cc6dc","9038b8e0545376702fa8cae397e839b43fe01f0c47058bb642d707952fb37d4a","2eb606853bde75eec373dafcaac509173e94277821d6db29bcaf93b339e8e28b","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"ffa2715c1ea108310046075bd0f1473a433c1ec69e7487ee38387e8a8facd7b6","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","29de3bc69bee75897237f1059bbfa30339dc033059a7e545a8719004c0ebbabb","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","65b339fe8ab13acb0e131701cb448c0a8daa87b0509d1bd038249ae4eb7de977","60f0aab511ca9b7af12a58af783169aaf37f1bd9cbcaf75675462a74e30bfff0","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,2,2,1,24,47,17,12,6,5,6,5,6,6,5,1,45,6,5,19,26,12,5,1,5,5,6,6,5,4,5,3,5,6,5,4,5,6,5,1,5,31,"ffa416528b1208bbdfb60280f3e6cebdb0bb52f64d1abd758f399275fe612438","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","16b12d5ff730da880f61d3f27c3f83d72bfaaeb0e14adb4ad20c0d13a3f3e19f","7cb542be836b93bd9f3d48bd8bd9f72f209fdfeab78ff049f1cbb6abedb02204","2c415ef89679e9ee8391888ad73bd0fe817932bba2e9d29c9935b017a8c2db5b","6dbd4172229ff3945999842eb24fafdb53bc1b04636a532c4588528e841c2644","2484abdadd69bb78775c5dee8859d99bd786da9490f9eb102330b74315c72a41","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bb308c65211229a135140eccc3c703fd3e4f93e9d878a09d4312adf60a2985fe","1c9d954f017a501ad0720b8c5a8e0ce4e757d4784d1f6a0adf4ca0336239eba5","b35c931f301a15aa6100790760eded1fcf3e3359c89aded0f3946be3c1449c60","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"91baf56b356abfa8bf701f330fa63a9c15303541a570e9de9ab3a8d63cd05d15","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9b1208a6ac3aeff715260488d83ca70271abda4aea0bcca8cb22df32d22f3a8b","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","7c50b70230276e69a2443953d6e98a524fb8f8e19c5eda3b6d9e6bce0af50b44","c997fab4cdd2ee3ee886083ad621d4835600a179e8017b96d8bbed8dbf65ea96","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,23,NA,2,2,1,24,47,19,15,6,6,6,5,5,6,6,1,46,6,7,20,27,13,5,1,5,5,5,6,6,6,6,5,3,6,3,5,3,3,5,1,4,33,"1c8e6944fbdb86c2ebdb5db791b33b8bb46ccc6772cea6a3ac0108ccb011728a","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","fc2733e62f678c6ae17ad65bc8fd6987c635d4d62af11c6bb5be980373248ba7","74503fcc81bf852878003f29f7aa1d5ad0e31dba341bb20c0a6fb46e7f91e1e2","b2a9b12fb5fe4b85064386aea48c034978f6d8adfd8c12901ea6eb409dde2885","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","06ef3f8dc0455c4d46cea33bbb302687c75d88a445592d371f4a7787074ae689","1c9d954f017a501ad0720b8c5a8e0ce4e757d4784d1f6a0adf4ca0336239eba5","b35c931f301a15aa6100790760eded1fcf3e3359c89aded0f3946be3c1449c60","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"f03903293069af4d9802af255084a1305b29d0945d3700537a9ae7e4f3d6d700","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","885353e11f07bbfbd5919bb77b441047fabb156865e1d9c4973588db61f033e0","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","aa09472610eb276927fef422d325695b7b3f09e902c19a11b15a024cc401cf96","3ee6b4e05dd6910b047885dc9530ad9dd093b3468c52c3d4cabc9b1f5679fab7","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,2,2,1,24,47,18,15,5,6,7,3,6,6,3,1,45,6,5,18,26,12,3,1,3,5,3,3,5,5,3,5,5,5,3,5,6,3,3,1,5,29,"966b391ed9cd59de0fff0f4e95de1360306604e2e93e6efd8cdbb49ba1b6a720","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","945feb318fa547501d718fc4ae3d59900603fb21035a6b3ff1721d9ed0dc160e","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","26a986ef6ed3cbf7b78e138b0e1f3aa70f8a57949b39f62602c8144cf03efec4","9e06e8e16076e684643950b6b353610a9f862c0d369da05c8cc87126324d0a5e","b571e1f43a7ce29f6449001598f5bb0b77b42f79447b0f15a3933bcd60cfb2a1","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"660b3f9dcc712b37719d56b068830c6f12eefaa8bb1c1afa0ee1b7901086a63a","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","4e680506fa5aa1323e6eb741b93a32a826fb955af2bb4c1b474a9a8ab8c6a831","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","2ffff166bb829c76f60b5a73708df8591af58656935ffe0c24e1280d94257e14","c24e124260065494ef2498b9d50917a35ffc5d6cb89b3259050d7f147ae28568","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,20,NA,1,2,1,24,46,18,14,6,5,7,4,5,4,5,1,45,5,5,19,26,11,5,1,5,5,5,3,6,3,5,4,3,3,4,4,5,3,4,1,5,33,"4bc98807bc16169d89418293c164498fc73f17b07caee227e614a0d85367d062","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","9c391c14b575efd0f99bcabf9635eaba75fa9b7c78aa0782aa328e7727dce6c8","38209cf228a8f12ac41d8c1fcf2d292f4ce632ea5f45746e0ae9cba5edf15c44","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","818701b76fc0e19ae2b16416dee8137b0256398342a95730e27c79b46c65bf0f","f6b219c87dd3add71347254135655251b364fd8b4c88d2f844bb3e9840d5ba4e","db35392d8c2865815c1f934f01f59915864040f0d5d1395accc8d3530c1aae9e","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"85e381e0b342d15d4f3d12dd2b92fed8a0868fd7471339c0d8b5c7b74d630802","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","c8f1ebc537137c51840f98866f659e8ee8c9bce58e24579bc2b7024b1099fa9a","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","e982054aef95a492cc4ece45a807675e2706e0ee3da739dca34671f2d5f0e3ec","03602d55de27c313275022323ab7cad4eec7f625163237e8afd9858317455580","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","18eff1dd659e4a2722b4ad2f16df8997879ed283750fae4597669020d0e6e918","fff78b5cc77aa3dfdd00b48b4187a528e2f968edd8673ce5af8b5610a3b6408e","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"a20cfce63b885779080916e407b359df8d170678acedcfd3834a889b09451862","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","d1eba61c49e02849b0eb811637264c99ba3a92d525332a80d8b0e0bd54333901","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","acc6a6c423f39db5fb436ea7a3132cd1009667d32c0245b6bce396536f44e86d","9762ec903501441c30a11b175f406ba921671f5553e60ba4ca6eaa5a534ce59a","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,23,NA,2,2,1,25,28,19,15,7,7,7,7,7,7,7,1,45,7,7,21,26,12,6,1,5,6,6,6,5,5,5,6,5,7,3,5,6,3,7,1,6,32,"bd7494407fca89982f8210dc3b1adcf854c9cd28981fe0bbdb2adae95d8103a9","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","d25c0ef0b5429046e72f3e882c27e2743f7ce1a93727305d5a5e462410bfc95a","9e06e8e16076e684643950b6b353610a9f862c0d369da05c8cc87126324d0a5e","b571e1f43a7ce29f6449001598f5bb0b77b42f79447b0f15a3933bcd60cfb2a1","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"eacdcd967af008f9166cf83f00a7da7e4e727c498aca5ab45e5f88f36cee8b8b","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","f106ae784e1b1f7d74ddc6412c15bb1162cbb3a718142db400abf1c2fcb7951c","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","f79d5f47c6b513e0d0d7056358e052adc8d660f481f62c673fdaa6daab0f382c","707ed0e803658741accdc028d010be821ca6ff0b9329828017805c5e4c3fa10f","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,2,2,1,24,27,19,12,6,6,6,5,7,7,6,1,45,7,5,20,26,13,6,1,6,6,6,2,6,5,6,7,6,5,5,6,6,5,6,1,6,33,"6f5dea1ff9676f36126095590a5186acbd8f254dc3a6ab41caabeb1d17d74236","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","9eabd6ac96b7f5f401eabab6e81aefdf62a63318b0b70683fb0fa3fe6ea57a8a","66cf867269b089c5b61a8d44e747873a75cfc88108b2c54d360fca24144ae2e6","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"816f69d9e9cd673d6aa5df9f8bbf418c021724cd55d08ba7c247c667dba4560c","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","80ee8239984de83e48b60d8df234cb453562045b774611f53e9028e89b693095","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","a6167f682723e95f8b8625133b79bc4a3ccf9ee6adf430ca14f15a3dd3ab0efa","fbc870dd19f5bee68fce0d72cde1126dc19994499ca5eaf03de38a85e7fe52f1","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,1,2,1,24,47,18,14,6,6,5,5,5,5,6,1,44,6,6,20,26,12,5,1,5,5,6,5,6,5,5,5,5,6,5,5,5,5,6,1,5,32,"f1be9201179db23a5e18b1f5d9501a1f1b4d75253e42a35e2d7fd364882d7943","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","eaaecfbe3997ec327887f9ae252ad218dc6fea7b7e4ca90ef6e9f60be55f2b3b","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","147c2339dd3baf66f35fc9c83b99acfa80e8a3fbb9cdc721c7905d12faf247b6","1c9d954f017a501ad0720b8c5a8e0ce4e757d4784d1f6a0adf4ca0336239eba5","b35c931f301a15aa6100790760eded1fcf3e3359c89aded0f3946be3c1449c60","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
